	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
802	Chengdu-Liu-2007-201-166-1	Chengdu	Liu-2007-201-166	j ɛ n ²¹ + p a ⁵⁵	chen1267	1274	SALT	309	
803	Chengdu-Liu-2007-201-167-1	Chengdu	Liu-2007-201-167	j ɛ n ⁵³ + tɕ i n ⁵⁵	chen1267	1248	EYE	369	
804	Chengdu-Liu-2007-201-167-1	Chengdu	Liu-2007-201-167	j ɛ n ⁵³ + tɕ i n ⁵⁵	chen1267	1248	EYE	370	
805	Chengdu-Liu-2007-201-168-1	Chengdu	Liu-2007-201-168	ŋ au ⁵³	chen1267	1403	BITE	377	
806	Chengdu-Liu-2007-201-169-1	Chengdu	Liu-2007-201-169	s u ²¹³ + ts ɿ ⁵³ + j e ²¹ + j e ²¹	chen1267	628	LEAF	134	
807	Chengdu-Liu-2007-201-169-1	Chengdu	Liu-2007-201-169	s u ²¹³ + ts ɿ ⁵³ + j e ²¹ + j e ²¹	chen1267	628	LEAF	19	
808	Chengdu-Liu-2007-201-169-1	Chengdu	Liu-2007-201-169	s u ²¹³ + ts ɿ ⁵³ + j e ²¹ + j e ²¹	chen1267	628	LEAF	380	
809	Chengdu-Liu-2007-201-169-1	Chengdu	Liu-2007-201-169	s u ²¹³ + ts ɿ ⁵³ + j e ²¹ + j e ²¹	chen1267	628	LEAF	785	
810	Chengdu-Liu-2007-201-17-1	Chengdu	Liu-2007-201-17	tsʰ w ei ⁴⁵	chen1267	175	BLOW (OF WIND)	555	
811	Chengdu-Liu-2007-201-170-1	Chengdu	Liu-2007-201-170	i ²¹	chen1267	1493	ONE	381	
812	Chengdu-Liu-2007-201-171-1	Chengdu	Liu-2007-201-171	i n ⁴⁵ + w ei ²¹³	chen1267	1157	BECAUSE	383	
813	Chengdu-Liu-2007-201-171-1	Chengdu	Liu-2007-201-171	i n ⁴⁵ + w ei ²¹³	chen1267	1157	BECAUSE	384	
814	Chengdu-Liu-2007-201-172-1	Chengdu	Liu-2007-201-172	j əu ²¹ + y n ²¹³	chen1267	1439	SWIM	387	
815	Chengdu-Liu-2007-201-172-1	Chengdu	Liu-2007-201-172	j əu ²¹ + y n ²¹³	chen1267	1439	SWIM	388	
816	Chengdu-Liu-2007-201-172-2	Chengdu	Liu-2007-201-172	ɕ i ⁵³ + ts au ⁵³	chen1267	1439	SWIM	346	
817	Chengdu-Liu-2007-201-172-2	Chengdu	Liu-2007-201-172	ɕ i ⁵³ + ts au ⁵³	chen1267	1439	SWIM	389	
818	Chengdu-Liu-2007-201-173-1	Chengdu	Liu-2007-201-173	j ou ²¹³ + s əu ⁵³	chen1267	1019	RIGHT	395	
819	Chengdu-Liu-2007-201-173-1	Chengdu	Liu-2007-201-173	j ou ²¹³ + s əu ⁵³	chen1267	1019	RIGHT	182	
820	Chengdu-Liu-2007-201-173-2	Chengdu	Liu-2007-201-173	j əu ²¹³ + s əu ⁵³ + p j ə n ⁵⁵	chen1267	1019	RIGHT	395	
821	Chengdu-Liu-2007-201-173-2	Chengdu	Liu-2007-201-173	j əu ²¹³ + s əu ⁵³ + p j ə n ⁵⁵	chen1267	1019	RIGHT	182	
822	Chengdu-Liu-2007-201-173-2	Chengdu	Liu-2007-201-173	j əu ²¹³ + s əu ⁵³ + p j ə n ⁵⁵	chen1267	1019	RIGHT	396	
823	Chengdu-Liu-2007-201-174-1	Chengdu	Liu-2007-201-174	y ²¹	chen1267	227	FISH	402	
824	Chengdu-Liu-2007-201-175-1	Chengdu	Liu-2007-201-175	y ⁵³ + m au ²¹	chen1267	1201	FEATHER	403	
825	Chengdu-Liu-2007-201-175-1	Chengdu	Liu-2007-201-175	y ⁵³ + m au ²¹	chen1267	1201	FEATHER	263	
828	Chengdu-Liu-2007-201-178-1	Chengdu	Liu-2007-201-178	ɥ a n ⁵³	chen1267	1406	FAR	409	
831	Chengdu-Liu-2007-201-18-1	Chengdu	Liu-2007-201-18	tɕ y ⁴⁵	chen1267	1434	STAB	559	
832	Chengdu-Liu-2007-201-180-1	Chengdu	Liu-2007-201-180	y n ²¹	chen1267	1489	CLOUD	414	
833	Chengdu-Liu-2007-201-181-1	Chengdu	Liu-2007-201-181	ts ai ²¹³	chen1267	1460	IN	416	
834	Chengdu-Liu-2007-201-182-1	Chengdu	Liu-2007-201-182	ts a ŋ ⁴⁵	chen1267	1230	DIRTY	417	
835	Chengdu-Liu-2007-201-182-2	Chengdu	Liu-2007-201-182	l a ²¹ + tʰ a ²¹	chen1267	1230	DIRTY	420	
836	Chengdu-Liu-2007-201-182-2	Chengdu	Liu-2007-201-182	l a ²¹ + tʰ a ²¹	chen1267	1230	DIRTY	421	
837	Chengdu-Liu-2007-201-182-3	Chengdu	Liu-2007-201-182	n əu ²¹ + s əu ⁵⁵	chen1267	1230	DIRTY	422	
838	Chengdu-Liu-2007-201-182-3	Chengdu	Liu-2007-201-182	n əu ²¹ + s əu ⁵⁵	chen1267	1230	DIRTY	423	
839	Chengdu-Liu-2007-201-183-1	Chengdu	Liu-2007-201-183	l a ŋ ⁴⁵ + k o ²¹³	chen1267	1239	HOW	440	
840	Chengdu-Liu-2007-201-183-1	Chengdu	Liu-2007-201-183	l a ŋ ⁴⁵ + k o ²¹³	chen1267	1239	HOW	56	
841	Chengdu-Liu-2007-201-183-2	Chengdu	Liu-2007-201-183	ts a ²¹ + k o ²¹³	chen1267	1239	HOW	441	
842	Chengdu-Liu-2007-201-183-2	Chengdu	Liu-2007-201-183	ts a ²¹ + k o ²¹³	chen1267	1239	HOW	56	
843	Chengdu-Liu-2007-201-184-1	Chengdu	Liu-2007-201-184	ts e ²¹	chen1267	1267	NARROW	455	
844	Chengdu-Liu-2007-201-185-1	Chengdu	Liu-2007-201-185	ts a n ²¹³	chen1267	1442	STAND	457	
845	Chengdu-Liu-2007-201-186-1	Chengdu	Liu-2007-201-186	n a n ²¹ + ɲ i ⁵⁵	chen1267	1200	HUSBAND	471	
846	Chengdu-Liu-2007-201-186-1	Chengdu	Liu-2007-201-186	n a n ²¹ + ɲ i ⁵⁵	chen1267	1200	HUSBAND	40	
847	Chengdu-Liu-2007-201-187-1	Chengdu	Liu-2007-201-187	ts e ²¹³	chen1267	1214	THIS	478	
848	Chengdu-Liu-2007-201-188-1	Chengdu	Liu-2007-201-188	ts ə ²¹³	chen1267	136	HERE	478	
849	Chengdu-Liu-2007-201-188-2	Chengdu	Liu-2007-201-188	ts e ²¹³ + k ə ⁵⁵ + t i ²¹³ + f a	chen1267	136	HERE	478	
850	Chengdu-Liu-2007-201-188-2	Chengdu	Liu-2007-201-188	ts e ²¹³ + k ə ⁵⁵ + t i ²¹³ + f a	chen1267	136	HERE	56	
851	Chengdu-Liu-2007-201-188-2	Chengdu	Liu-2007-201-188	ts e ²¹³ + k ə ⁵⁵ + t i ²¹³ + f a	chen1267	136	HERE	265	
852	Chengdu-Liu-2007-201-188-2	Chengdu	Liu-2007-201-188	ts e ²¹³ + k ə ⁵⁵ + t i ²¹³ + f a	chen1267	136	HERE	487	
853	Chengdu-Liu-2007-201-189-1	Chengdu	Liu-2007-201-189	t o ŋ ⁵³ + n o ²¹	chen1267	1410	KNOW (SOMETHING)	496	
854	Chengdu-Liu-2007-201-189-1	Chengdu	Liu-2007-201-189	t o ŋ ⁵³ + n o ²¹	chen1267	1410	KNOW (SOMETHING)	5	
855	Chengdu-Liu-2007-201-189-2	Chengdu	Liu-2007-201-189	ɕ j au ⁵³ + t e ²¹	chen1267	1410	KNOW (SOMETHING)	497	
856	Chengdu-Liu-2007-201-189-2	Chengdu	Liu-2007-201-189	ɕ j au ⁵³ + t e ²¹	chen1267	1410	KNOW (SOMETHING)	256	
858	Chengdu-Liu-2007-201-190-1	Chengdu	Liu-2007-201-190	j əu ²¹	chen1267	323	FAT (ORGANIC SUBSTANCE)	506	
859	Chengdu-Liu-2007-201-191-1	Chengdu	Liu-2007-201-191	ts ɿ ²¹	chen1267	1404	STRAIGHT	512	
860	Chengdu-Liu-2007-201-192-1	Chengdu	Liu-2007-201-192	ts o ŋ ⁵³	chen1267	1573	SWELL	513	
861	Chengdu-Liu-2007-201-193-1	Chengdu	Liu-2007-201-193	ts o ŋ ⁵³ + ts ɿ ⁵³	chen1267	714	SEED	515	
862	Chengdu-Liu-2007-201-193-1	Chengdu	Liu-2007-201-193	ts o ŋ ⁵³ + ts ɿ ⁵³	chen1267	714	SEED	19	
863	Chengdu-Liu-2007-201-194-1	Chengdu	Liu-2007-201-194	ts o ŋ ²¹³	chen1267	1210	HEAVY	517	
864	Chengdu-Liu-2007-201-195-1	Chengdu	Liu-2007-201-195	p a ⁴⁵	chen1267	1436	SCRATCH	780	
865	Chengdu-Liu-2007-201-195-2	Chengdu	Liu-2007-201-195	t ai ²¹	chen1267	1436	SCRATCH	520	
866	Chengdu-Liu-2007-201-195-3	Chengdu	Liu-2007-201-195	ts w a ⁴⁵	chen1267	1436	SCRATCH	518	
869	Chengdu-Liu-2007-201-197-1	Chengdu	Liu-2007-201-197	ts w a n ²¹³	chen1267	1444	TURN AROUND	529	
870	Chengdu-Liu-2007-201-198-1	Chengdu	Liu-2007-201-198	ts əu ⁵³	chen1267	1443	WALK	531	
871	Chengdu-Liu-2007-201-199-1	Chengdu	Liu-2007-201-199	ts w ei ⁵³ + p a ⁵⁵	chen1267	674	MOUTH	147	
872	Chengdu-Liu-2007-201-199-1	Chengdu	Liu-2007-201-199	ts w ei ⁵³ + p a ⁵⁵	chen1267	674	MOUTH	309	
873	Chengdu-Liu-2007-201-199-2	Chengdu	Liu-2007-201-199	j a ²¹ + p a ⁵⁵	chen1267	674	MOUTH	363	
874	Chengdu-Liu-2007-201-199-2	Chengdu	Liu-2007-201-199	j a ²¹ + p a ⁵⁵	chen1267	674	MOUTH	309	
875	Chengdu-Liu-2007-201-2-1	Chengdu	Liu-2007-201-2	p ei ²¹³	chen1267	1291	BACK	72	
876	Chengdu-Liu-2007-201-20-1	Chengdu	Liu-2007-201-20	t a ⁵³ + tɕ j a ²¹³	chen1267	1423	FIGHT	115	
877	Chengdu-Liu-2007-201-20-1	Chengdu	Liu-2007-201-20	t a ⁵³ + tɕ j a ²¹³	chen1267	1423	FIGHT	563	
878	Chengdu-Liu-2007-201-20-2	Chengdu	Liu-2007-201-20	t a ⁵³ + tsʰ w ei ²¹	chen1267	1423	FIGHT	115	
879	Chengdu-Liu-2007-201-20-2	Chengdu	Liu-2007-201-20	t a ⁵³ + tsʰ w ei ²¹	chen1267	1423	FIGHT	567	
880	Chengdu-Liu-2007-201-20-3	Chengdu	Liu-2007-201-20	k o ²¹ + ɲ j e ²¹	chen1267	1423	FIGHT	568	
881	Chengdu-Liu-2007-201-20-3	Chengdu	Liu-2007-201-20	k o ²¹ + ɲ j e ²¹	chen1267	1423	FIGHT	569	
882	Chengdu-Liu-2007-201-200-1	Chengdu	Liu-2007-201-200	ts o ⁵³ + s əu ⁵³	chen1267	244	LEFT	534	
883	Chengdu-Liu-2007-201-200-1	Chengdu	Liu-2007-201-200	ts o ⁵³ + s əu ⁵³	chen1267	244	LEFT	182	
884	Chengdu-Liu-2007-201-200-2	Chengdu	Liu-2007-201-200	ts o ⁵³ + s əu ⁵³ + p j ɛ n ⁵⁵	chen1267	244	LEFT	534	
885	Chengdu-Liu-2007-201-200-2	Chengdu	Liu-2007-201-200	ts o ⁵³ + s əu ⁵³ + p j ɛ n ⁵⁵	chen1267	244	LEFT	182	
886	Chengdu-Liu-2007-201-200-2	Chengdu	Liu-2007-201-200	ts o ⁵³ + s əu ⁵³ + p j ɛ n ⁵⁵	chen1267	244	LEFT	396	
887	Chengdu-Liu-2007-201-201-1	Chengdu	Liu-2007-201-201	ts o ²¹³	chen1267	1416	SIT	536	
888	Chengdu-Liu-2007-201-21-1	Chengdu	Liu-2007-201-21	t a ⁵³ + l j e ²¹	chen1267	1435	HUNT	115	
889	Chengdu-Liu-2007-201-21-1	Chengdu	Liu-2007-201-21	t a ⁵³ + l j e ²¹	chen1267	1435	HUNT	572	
890	Chengdu-Liu-2007-201-22-1	Chengdu	Liu-2007-201-22	t a ²¹³	chen1267	1202	BIG	34	
891	Chengdu-Liu-2007-201-23-1	Chengdu	Liu-2007-201-23	p ə n ²¹³	chen1267	379	BLUNT	575	
892	Chengdu-Liu-2007-201-23-2	Chengdu	Liu-2007-201-23	k w a ⁴⁵	chen1267	379	BLUNT	806	
893	Chengdu-Liu-2007-201-24-1	Chengdu	Liu-2007-201-24	t j au ²¹³	chen1267	1280	FALL	581	
894	Chengdu-Liu-2007-201-24-2	Chengdu	Liu-2007-201-24	l o ²¹	chen1267	1280	FALL	583	
895	Chengdu-Liu-2007-201-25-1	Chengdu	Liu-2007-201-25	t o ŋ ²¹³ + u ²¹	chen1267	619	ANIMAL	588	
896	Chengdu-Liu-2007-201-25-1	Chengdu	Liu-2007-201-25	t o ŋ ²¹³ + u ²¹	chen1267	619	ANIMAL	179	
897	Chengdu-Liu-2007-201-26-1	Chengdu	Liu-2007-201-26	t u ²¹³ + ts ɿ ⁵³	chen1267	1251	BELLY	278	
898	Chengdu-Liu-2007-201-26-1	Chengdu	Liu-2007-201-26	t u ²¹³ + ts ɿ ⁵³	chen1267	1251	BELLY	19	
899	Chengdu-Liu-2007-201-26-2	Chengdu	Liu-2007-201-26	t u ²¹³ + pʰ i ²¹	chen1267	1251	BELLY	278	
900	Chengdu-Liu-2007-201-26-2	Chengdu	Liu-2007-201-26	t u ²¹³ + pʰ i ²¹	chen1267	1251	BELLY	16	
901	Chengdu-Liu-2007-201-27-1	Chengdu	Liu-2007-201-27	t w a n ⁵³	chen1267	1645	SHORT	592	
902	Chengdu-Liu-2007-201-28-1	Chengdu	Liu-2007-201-28	t w ei ²¹³	chen1267	1725	CORRECT (RIGHT)	593	
903	Chengdu-Liu-2007-201-29-1	Chengdu	Liu-2007-201-29	t o ⁴⁵	chen1267	1198	MANY	595	
904	Chengdu-Liu-2007-201-3-1	Chengdu	Liu-2007-201-3	p i ²¹ + ts ɿ ⁵³	chen1267	1221	NOSE	77	
905	Chengdu-Liu-2007-201-3-1	Chengdu	Liu-2007-201-3	p i ²¹ + ts ɿ ⁵³	chen1267	1221	NOSE	19	
906	Chengdu-Liu-2007-201-30-1	Chengdu	Liu-2007-201-30	ə ⁵³	chen1267	1247	EAR	596	
907	Chengdu-Liu-2007-201-30-2	Chengdu	Liu-2007-201-30	ə ⁵³ + t o ⁵⁵	chen1267	1247	EAR	596	
908	Chengdu-Liu-2007-201-30-2	Chengdu	Liu-2007-201-30	ə ⁵³ + t o ⁵⁵	chen1267	1247	EAR	597	
909	Chengdu-Liu-2007-201-31-1	Chengdu	Liu-2007-201-31	ə ²¹³	chen1267	1498	TWO	598	
910	Chengdu-Liu-2007-201-31-2	Chengdu	Liu-2007-201-31	l j a ŋ ⁵³	chen1267	1498	TWO	599	
911	Chengdu-Liu-2007-201-32-1	Chengdu	Liu-2007-201-32	f ei ⁴⁵	chen1267	1441	FLY (MOVE THROUGH AIR)	600	
912	Chengdu-Liu-2007-201-33-1	Chengdu	Liu-2007-201-33	f o ŋ ⁴⁵	chen1267	960	WIND	601	
913	Chengdu-Liu-2007-201-34-1	Chengdu	Liu-2007-201-34	f o ŋ ²¹	chen1267	1457	SEW	602	
914	Chengdu-Liu-2007-201-35-1	Chengdu	Liu-2007-201-35	l a n ²¹³	chen1267	1728	ROTTEN	608	
915	Chengdu-Liu-2007-201-36-1	Chengdu	Liu-2007-201-36	p a ²¹³ + p a ²¹³	chen1267	1217	FATHER	470	
916	Chengdu-Liu-2007-201-36-1	Chengdu	Liu-2007-201-36	p a ²¹³ + p a ²¹³	chen1267	1217	FATHER	803	
917	Chengdu-Liu-2007-201-37-1	Chengdu	Liu-2007-201-37	k a n ⁴⁵	chen1267	1398	DRY	565	
918	Chengdu-Liu-2007-201-38-1	Chengdu	Liu-2007-201-38	t a n ⁵³	chen1267	1224	LIVER	832	
919	Chengdu-Liu-2007-201-39-1	Chengdu	Liu-2007-201-39	k e ⁴⁵	chen1267	1447	GIVE	620	
920	Chengdu-Liu-2007-201-4-1	Chengdu	Liu-2007-201-4	p i n ⁴⁵	chen1267	617	ICE	83	
921	Chengdu-Liu-2007-201-40-1	Chengdu	Liu-2007-201-40	k ə n ⁴⁵	chen1267	670	ROOT	93	
922	Chengdu-Liu-2007-201-41-1	Chengdu	Liu-2007-201-41	k əu ⁵³	chen1267	2009	DOG	630	
923	Chengdu-Liu-2007-201-42-1	Chengdu	Liu-2007-201-42	k u ²¹ + tʰ əu ²¹	chen1267	1394	BONE	94	
924	Chengdu-Liu-2007-201-42-1	Chengdu	Liu-2007-201-42	k u ²¹ + tʰ əu ²¹	chen1267	1394	BONE	319	
925	Chengdu-Liu-2007-201-43-1	Chengdu	Liu-2007-201-43	k w ə m ²¹³ + k w ə ⁵⁵	chen1267	1295	STICK	634	
926	Chengdu-Liu-2007-201-43-1	Chengdu	Liu-2007-201-43	k w ə m ²¹³ + k w ə ⁵⁵	chen1267	1295	STICK	799	
927	Chengdu-Liu-2007-201-44-1	Chengdu	Liu-2007-201-44	w a ²¹ + w a ²¹	chen1267	1304	CHILD (YOUNG HUMAN)	33	
928	Chengdu-Liu-2007-201-44-1	Chengdu	Liu-2007-201-44	w a ²¹ + w a ²¹	chen1267	1304	CHILD (YOUNG HUMAN)	797	
929	Chengdu-Liu-2007-201-44-2	Chengdu	Liu-2007-201-44	ts ai ⁵³ + ts ai ⁵³	chen1267	1304	CHILD (YOUNG HUMAN)	638	
930	Chengdu-Liu-2007-201-44-2	Chengdu	Liu-2007-201-44	ts ai ⁵³ + ts ai ⁵³	chen1267	1304	CHILD (YOUNG HUMAN)	798	
931	Chengdu-Liu-2007-201-45-1	Chengdu	Liu-2007-201-45	x ai ⁵³	chen1267	1474	SEA	641	
932	Chengdu-Liu-2007-201-46-1	Chengdu	Liu-2007-201-46	x au ⁵³	chen1267	1035	GOOD	642	
933	Chengdu-Liu-2007-201-47-1	Chengdu	Liu-2007-201-47	x o ⁴⁵	chen1267	1401	DRINK	646	
934	Chengdu-Liu-2007-201-48-1	Chengdu	Liu-2007-201-48	x o ²¹	chen1267	1577	AND	448	
936	Chengdu-Liu-2007-201-5-1	Chengdu	Liu-2007-201-5	tɕ i n ⁵³ + x a ŋ ⁵³	chen1267	1333	NECK	90	
937	Chengdu-Liu-2007-201-5-1	Chengdu	Liu-2007-201-5	tɕ i n ⁵³ + x a ŋ ⁵³	chen1267	1333	NECK	91	
938	Chengdu-Liu-2007-201-5-2	Chengdu	Liu-2007-201-5	tɕ i n ⁵³ + ts ɿ ⁵³	chen1267	1333	NECK	90	
939	Chengdu-Liu-2007-201-5-2	Chengdu	Liu-2007-201-5	tɕ i n ⁵³ + ts ɿ ⁵³	chen1267	1333	NECK	19	
940	Chengdu-Liu-2007-201-50-1	Chengdu	Liu-2007-201-50	tɕ j a ŋ ⁴⁵	chen1267	666	RIVER	653	
941	Chengdu-Liu-2007-201-51-1	Chengdu	Liu-2007-201-51	x e ²¹	chen1267	163	BLACK	296	
942	Chengdu-Liu-2007-201-52-1	Chengdu	Liu-2007-201-52	x o ŋ ²¹	chen1267	156	RED	654	
943	Chengdu-Liu-2007-201-53-1	Chengdu	Liu-2007-201-53	x əu ²¹³	chen1267	1244	THICK	655	
944	Chengdu-Liu-2007-201-54-1	Chengdu	Liu-2007-201-54	f u ⁴⁵ + ɕ i ²¹	chen1267	1407	BREATHE	203	
945	Chengdu-Liu-2007-201-54-1	Chengdu	Liu-2007-201-54	f u ⁴⁵ + ɕ i ²¹	chen1267	1407	BREATHE	198	
946	Chengdu-Liu-2007-201-55-1	Chengdu	Liu-2007-201-55	f u ²¹	chen1267	624	LAKE	661	
947	Chengdu-Liu-2007-201-56-1	Chengdu	Liu-2007-201-56	x w a ⁴⁵	chen1267	239	FLOWER	662	
948	Chengdu-Liu-2007-201-57-1	Chengdu	Liu-2007-201-57	x w ai ²¹³	chen1267	1292	BAD	663	
949	Chengdu-Liu-2007-201-58-1	Chengdu	Liu-2007-201-58	x w a ŋ ²¹	chen1267	1424	YELLOW	302	
950	Chengdu-Liu-2007-201-59-1	Chengdu	Liu-2007-201-59	x w ei ⁴⁵	chen1267	646	ASH	542	
952	Chengdu-Liu-2007-201-60-1	Chengdu	Liu-2007-201-60	x o ²¹ + l i ⁵⁵	chen1267	1422	BE ALIVE	424	
953	Chengdu-Liu-2007-201-60-1	Chengdu	Liu-2007-201-60	x o ²¹ + l i ⁵⁵	chen1267	1422	BE ALIVE	255	
954	Chengdu-Liu-2007-201-61-1	Chengdu	Liu-2007-201-61	x o ⁵³	chen1267	221	FIRE	672	
955	Chengdu-Liu-2007-201-62-1	Chengdu	Liu-2007-201-62	tɕ i ⁴⁵ + t a n ²¹³	chen1267	744	EGG	673	
956	Chengdu-Liu-2007-201-62-1	Chengdu	Liu-2007-201-62	tɕ i ⁴⁵ + t a n ²¹³	chen1267	744	EGG	674	
957	Chengdu-Liu-2007-201-63-1	Chengdu	Liu-2007-201-63	tɕ j ɛ n ⁴⁵	chen1267	1396	SHARP	676	
960	Chengdu-Liu-2007-201-65-1	Chengdu	Liu-2007-201-65	tɕ ɥ o ²¹ + p ə ⁵³	chen1267	1301	FOOT	277	
961	Chengdu-Liu-2007-201-65-1	Chengdu	Liu-2007-201-65	tɕ ɥ o ²¹ + p ə ⁵³	chen1267	1301	FOOT	509	
962	Chengdu-Liu-2007-201-66-1	Chengdu	Liu-2007-201-66	tɕ j e ²¹ + p i n ⁴⁵	chen1267	1431	FREEZE	678	
963	Chengdu-Liu-2007-201-66-1	Chengdu	Liu-2007-201-66	tɕ j e ²¹ + p i n ⁴⁵	chen1267	1431	FREEZE	83	
964	Chengdu-Liu-2007-201-67-1	Chengdu	Liu-2007-201-67	tɕ i n ²¹³	chen1267	1942	NEAR	682	
965	Chengdu-Liu-2007-201-68-1	Chengdu	Liu-2007-201-68	kʰ a n ⁵³	chen1267	1432	CUT	683	
966	Chengdu-Liu-2007-201-68-2	Chengdu	Liu-2007-201-68	ts ai ⁵³	chen1267	1432	CUT	136	
967	Chengdu-Liu-2007-201-69-1	Chengdu	Liu-2007-201-69	kʰ a n ²¹³ + t au ⁵³	chen1267	1409	SEE	689	
968	Chengdu-Liu-2007-201-69-1	Chengdu	Liu-2007-201-69	kʰ a n ²¹³ + t au ⁵³	chen1267	1409	SEE	23	
969	Chengdu-Liu-2007-201-7-1	Chengdu	Liu-2007-201-7	p u ²¹	chen1267	1240	NOT	98	
970	Chengdu-Liu-2007-201-70-1	Chengdu	Liu-2007-201-70	kʰ w a n ⁴⁵	chen1267	1243	WIDE	694	
971	Chengdu-Liu-2007-201-71-1	Chengdu	Liu-2007-201-71	kʰ w ɛ n ⁵³ + tɕʰ i ⁵³	chen1267	1917	TIE	696	
972	Chengdu-Liu-2007-201-71-1	Chengdu	Liu-2007-201-71	kʰ w ɛ n ⁵³ + tɕʰ i ⁵³	chen1267	1917	TIE	245	
973	Chengdu-Liu-2007-201-71-2	Chengdu	Liu-2007-201-71	ts a ²¹	chen1267	1917	TIE	698	
974	Chengdu-Liu-2007-201-72-1	Chengdu	Liu-2007-201-72	l a ⁴⁵	chen1267	1455	PULL	397	
975	Chengdu-Liu-2007-201-73-1	Chengdu	Liu-2007-201-73	l ai ²¹	chen1267	1446	COME	703	
978	Chengdu-Liu-2007-201-76-1	Chengdu	Liu-2007-201-76	l j əu ²¹	chen1267	2003	FLOW	164	
980	Chengdu-Liu-2007-201-78-1	Chengdu	Liu-2007-201-78	n u ²¹	chen1267	1425	GREEN	709	
983	Chengdu-Liu-2007-201-8-1	Chengdu	Liu-2007-201-8	tsʰ a ²¹	chen1267	1449	RUB	104	
984	Chengdu-Liu-2007-201-8-2	Chengdu	Liu-2007-201-8	kʰ ai ⁴⁵	chen1267	1449	RUB	106	
985	Chengdu-Liu-2007-201-80-1	Chengdu	Liu-2007-201-80	m i n ²¹ + ts ɿ ²¹³	chen1267	1405	NAME	712	
986	Chengdu-Liu-2007-201-80-1	Chengdu	Liu-2007-201-80	m i n ²¹ + ts ɿ ²¹³	chen1267	1405	NAME	469	
987	Chengdu-Liu-2007-201-81-1	Chengdu	Liu-2007-201-81	m a ⁴⁵ + m a ⁵⁵	chen1267	1216	MOTHER	50	
988	Chengdu-Liu-2007-201-81-1	Chengdu	Liu-2007-201-81	m a ⁴⁵ + m a ⁵⁵	chen1267	1216	MOTHER	808	
990	Chengdu-Liu-2007-201-83-1	Chengdu	Liu-2007-201-83	n ə ⁵³	chen1267	1237	WHERE	188	
991	Chengdu-Liu-2007-201-83-2	Chengdu	Liu-2007-201-83	n ə ⁵³ + k ə n ⁵⁵ + tɕʰ j ɛ n ²¹	chen1267	1237	WHERE	188	
992	Chengdu-Liu-2007-201-83-2	Chengdu	Liu-2007-201-83	n ə ⁵³ + k ə n ⁵⁵ + tɕʰ j ɛ n ²¹	chen1267	1237	WHERE	651	
993	Chengdu-Liu-2007-201-83-2	Chengdu	Liu-2007-201-83	n ə ⁵³ + k ə n ⁵⁵ + tɕʰ j ɛ n ²¹	chen1267	1237	WHERE	724	
994	Chengdu-Liu-2007-201-84-1	Chengdu	Liu-2007-201-84	n a ²¹³	chen1267	78	THAT	261	
995	Chengdu-Liu-2007-201-85-1	Chengdu	Liu-2007-201-85	n ə ²¹³	chen1267	1937	THERE	261	
996	Chengdu-Liu-2007-201-85-2	Chengdu	Liu-2007-201-85	n a ²¹³ + k o ⁵⁵ + t i ²¹³ + f a ŋ ⁵⁵	chen1267	1937	THERE	261	
997	Chengdu-Liu-2007-201-85-2	Chengdu	Liu-2007-201-85	n a ²¹³ + k o ⁵⁵ + t i ²¹³ + f a ŋ ⁵⁵	chen1267	1937	THERE	56	
998	Chengdu-Liu-2007-201-85-2	Chengdu	Liu-2007-201-85	n a ²¹³ + k o ⁵⁵ + t i ²¹³ + f a ŋ ⁵⁵	chen1267	1937	THERE	265	
999	Chengdu-Liu-2007-201-85-2	Chengdu	Liu-2007-201-85	n a ²¹³ + k o ⁵⁵ + t i ²¹³ + f a ŋ ⁵⁵	chen1267	1937	THERE	487	
1004	Chengdu-Liu-2007-201-87-1	Chengdu	Liu-2007-201-87	ɲ i ⁵³	chen1267	1215	THOU	739	
1005	Chengdu-Liu-2007-201-88-1	Chengdu	Liu-2007-201-88	ɲ j ɛ n ²¹	chen1267	1226	YEAR	741	
1006	Chengdu-Liu-2007-201-88-2	Chengdu	Liu-2007-201-88	ɲ j ɛ n ²¹ + f ə n ²¹³	chen1267	1226	YEAR	741	
1007	Chengdu-Liu-2007-201-88-2	Chengdu	Liu-2007-201-88	ɲ j ɛ n ²¹ + f ə n ²¹³	chen1267	1226	YEAR	742	
1008	Chengdu-Liu-2007-201-89-1	Chengdu	Liu-2007-201-89	tɕʰ ɥ o ²¹ + ə ⁵⁵	chen1267	937	BIRD	746	
1009	Chengdu-Liu-2007-201-89-1	Chengdu	Liu-2007-201-89	tɕʰ ɥ o ²¹ + ə ⁵⁵	chen1267	937	BIRD	821	
1010	Chengdu-Liu-2007-201-89-2	Chengdu	Liu-2007-201-89	tɕʰ o ²¹ + tɕʰ o ²¹	chen1267	937	BIRD	746	
1011	Chengdu-Liu-2007-201-89-2	Chengdu	Liu-2007-201-89	tɕʰ o ²¹ + tɕʰ o ²¹	chen1267	937	BIRD	788	
1012	Chengdu-Liu-2007-201-9-1	Chengdu	Liu-2007-201-9	tsʰ au ⁵³	chen1267	606	GRASS	111	
1013	Chengdu-Liu-2007-201-90-1	Chengdu	Liu-2007-201-90	ɲ y ⁵³ + z ə n ²¹	chen1267	962	WOMAN	39	
