	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
740	Guangzhou-54_lefthand-1	Guangzhou	54_lefthand	ts ɔ ³⁵ + s ɐ w ³⁵	guan1279	nan	2182.0	LEFT HAND	1080	
741	Guangzhou-55_righthand-1	Guangzhou	55_righthand	j ɐ w ²² + s ɐ w ³⁵	guan1279	nan	2183.0	RIGHT HAND	181	
742	Guangzhou-56_fist-1	Guangzhou	56_fist	kʰ y n ²¹ + tʰ ɐ w ²¹	guan1279	nan	1473.0	FIST	723	
743	Guangzhou-57_forefinger-1	Guangzhou	57_forefinger	s ɐ w ³⁵ + ts i ³⁵ + tʰ ɐ w ²¹	guan1279	nan	577.0	FOREFINGER	853	
744	Guangzhou-58_fingernail-1	Guangzhou	58_fingernail	s ɐ t ⁵ + tʰ ɐ w ²¹	guan1279	nan	1258.0	FINGERNAIL	326	
745	Guangzhou-5_flashverb-1	Guangzhou	5_flashverb	s i m ³⁵ + t i n ²²	guan1279	nan	2377.0	FLASH (VERB)	86	
746	Guangzhou-5_flashverb-2	Guangzhou	5_flashverb	s i p ³ + t i n ²²	guan1279	nan	2377.0	FLASH (VERB)	525	
747	Guangzhou-60_leg-1	Guangzhou	60_leg	k œ k ³	guan1279	nan	1297.0	LEG	609	
748	Guangzhou-60_leg-2	Guangzhou	60_leg	t a j ²² + p e j ³⁵	guan1279	nan	1297.0	LEG	989	
749	Guangzhou-61_father-1	Guangzhou	61_father	p a ²¹ + p a ⁵⁵	guan1279	nan	1217.0	FATHER	172	
750	Guangzhou-61_father-2	Guangzhou	61_father	l o w ²³ + t ɐ w ²²	guan1279	nan	1217.0	FATHER	501	
751	Guangzhou-62_mother-1	Guangzhou	62_mother	m a ²¹ + m a ⁵⁵	guan1279	nan	1216.0	MOTHER	35	
752	Guangzhou-62_mother-2	Guangzhou	62_mother	l o w ²³ + m o w ²³	guan1279	nan	1216.0	MOTHER	1127	
753	Guangzhou-6_rain-1	Guangzhou	6_rain	l ɔ k ² + j y ²³	guan1279	nan	1253.0	RAIN (RAINING)	1162	
754	Guangzhou-73_husband-1	Guangzhou	73_husband	l o w ²³ + k o ŋ ⁵⁵	guan1279	nan	1200.0	HUSBAND	89	
755	Guangzhou-74_wife-1	Guangzhou	74_wife	l o w ²³ + pʰ ɔ ²¹	guan1279	nan	1199.0	WIFE	594	
756	Guangzhou-75_son-1	Guangzhou	75_son	ts ɐ j ³⁵	guan1279	nan	1620.0	SON	738	
757	Guangzhou-76_daughter-1	Guangzhou	76_daughter	n ø ɥ ²³	guan1279	nan	1357.0	DAUGHTER	202	
758	Guangzhou-77_breakfast-1	Guangzhou	77_breakfast	ts o w ³⁵ + tsʰ a n ⁵⁵	guan1279	nan	1322.0	BREAKFAST	567	
759	Guangzhou-78_lunch-1	Guangzhou	78_lunch	ŋ̍ ²³ + tsʰ a n ⁵⁵	guan1279	nan	768.0	LUNCH	336	
760	Guangzhou-78_lunch-2	Guangzhou	78_lunch	ts o ŋ ⁵³ + ŋ̍ ²³ + f a n ²²	guan1279	nan	768.0	LUNCH	329	
761	Guangzhou-79_supper-1	Guangzhou	79_supper	m a n ²³ + tsʰ a n ⁵⁵	guan1279	nan	1833.0	DINNER (SUPPER)	961	
762	Guangzhou-79_supper-2	Guangzhou	79_supper	m a n ²³ + f a n ²²	guan1279	nan	1833.0	DINNER (SUPPER)	852	
763	Guangzhou-7_snow-1	Guangzhou	7_snow	l ɔ k ² + s y t ³	guan1279	nan	1255.0	SNOWING	1163	
764	Guangzhou-80_noodles-1	Guangzhou	80_noodles	m i n ²²	guan1279	nan	973.0	NOODLE	229	
765	Guangzhou-85_soyasauce-1	Guangzhou	85_soyasauce	s i ²² + j ɐ w ²¹	guan1279	nan	1968.0	SOYA SAUCE	257	
766	Guangzhou-85_soyasauce-2	Guangzhou	85_soyasauce	tsʰ ɐ w ³⁵ + j ɐ w ²¹	guan1279	nan	1968.0	SOYA SAUCE	980	
767	Guangzhou-86_salt-1	Guangzhou	86_salt	j i m ²¹	guan1279	nan	1274.0	SALT	669	
768	Guangzhou-87_chopsticks-1	Guangzhou	87_chopsticks	f a j ³³ + ts i ³⁵	guan1279	nan	1987.0	CHOPSTICKS	818	
769	Guangzhou-88_spoon-1	Guangzhou	88_spoon	tsʰ i ²¹ + k ɐ ŋ ⁵⁵	guan1279	nan	1378.0	SPOON	204	
770	Guangzhou-88_spoon-2	Guangzhou	88_spoon	k ɐ ŋ ⁵⁵	guan1279	nan	1378.0	SPOON	489	
771	Guangzhou-89_man-1	Guangzhou	89_man	n a m ²¹ + j ɐ n ²¹	guan1279	nan	1554.0	MAN	1006	
772	Guangzhou-8_hail-1	Guangzhou	8_hail	p ɔ k ²	guan1279	nan	609.0	HAIL	191	
773	Guangzhou-8_hail-2	Guangzhou	8_hail	s y t ³ + ts y ⁵⁵	guan1279	nan	609.0	HAIL	1197	
774	Guangzhou-90_woman-1	Guangzhou	90_woman	n ø ɥ ²³ + j ɐ n ²¹	guan1279	nan	962.0	WOMAN	485	
775	Guangzhou-91_boy-1	Guangzhou	91_boy	n a m ²¹ + ts ɐ j ³⁵	guan1279	nan	1366.0	BOY	1097	
776	Guangzhou-92_girl-1	Guangzhou	92_girl	n ø ɥ ²³ + ts ɐ j ³⁵	guan1279	nan	1646.0	GIRL	494	
777	Guangzhou-93_oldman-1	Guangzhou	93_oldman	l o w ²³ + h a ŋ ⁵⁵	guan1279	nan	406.0	OLD MAN	769	
778	Guangzhou-93_oldman-2	Guangzhou	93_oldman	p a k ³ + f u ²²	guan1279	nan	406.0	OLD MAN	464	
779	Guangzhou-94_doctor-1	Guangzhou	94_doctor	j i ⁵⁵ + s ɐ ŋ ⁵⁵	guan1279	nan	597.0	PHYSICIAN	822	
780	Guangzhou-96_beggar-1	Guangzhou	96_beggar	h ɐ t ⁵ + j i ²¹	guan1279	nan	1934.0	BEGGAR	1127	
781	Guangzhou-97_nurse-1	Guangzhou	97_nurse	k o ŋ ⁵³ + j ɐ n ²¹	guan1279	nan	1104.0	NURSE	593	
782	Guangzhou-97_nurse-2	Guangzhou	97_nurse	p o w ³⁵ + m o w ²³	guan1279	nan	1104.0	NURSE	378	
783	Guangzhou-98_becomesick-1	Guangzhou	98_becomesick	p ɛ ŋ ²² + ts ɔ ³⁵	guan1279	nan	1847.0	SICK	379	
784	Guangzhou-98_becomesick-2	Guangzhou	98_becomesick	m̩ ²¹ + ts i ²² + j i n ²¹	guan1279	nan	1847.0	SICK	5	
785	Guangzhou-99_catchacold-1	Guangzhou	99_catchacold	s œ ŋ ⁵⁵ + f o ŋ ⁵⁵	guan1279	nan	2184.0	CATCH A COLD	240	
786	Guangzhou-99_catchacold-2	Guangzhou	99_catchacold	k ɐ m ³⁵ + m o w ²²	guan1279	nan	2184.0	CATCH A COLD	224	
787	Guangzhou-9_freeze-1	Guangzhou	9_freeze	k i t ³ + p e ŋ ⁵⁵	guan1279	nan	1431.0	FREEZE	711	
788	Guixian-102_humpback-1	Guixian	102_humpback	tʰ o ²¹ + ts ɿ ⁴²	guiy1235	nan	99.0	HUNCHBACK	174	
789	Guixian-103_die-1	Guixian	103_die	s ɿ ⁴² + ə w ²¹³	guiy1235	nan	1494.0	DIE	1000	
790	Guixian-103_die-2	Guixian	103_die	k o ²¹³ + s ɿ ²¹³ + ə w ²¹³	guiy1235	nan	1494.0	DIE	81	
791	Guixian-103_die-3	Guixian	103_die	ts ə w ⁴² + ə w ²¹³	guiy1235	nan	1494.0	DIE	159	
792	Guixian-105_i-1	Guixian	105_i	ŋ o ⁴²	guiy1235	nan	1209.0	I	267	
793	Guixian-106_thou-1	Guixian	106_thou	l i ⁴²	guiy1235	nan	1215.0	THOU	1185	
794	Guixian-107_he-1	Guixian	107_he	l a ⁵⁵	guiy1235	nan	1211.0	HE	704	
795	Guixian-107_he-2	Guixian	107_he	a ²¹ + ɔ ³/²¹	guiy1235	nan	1211.0	HE	1127	
796	Guixian-108_we-1	Guixian	108_we	ŋ o ⁴² + m e n ⁵⁵	guiy1235	nan	1212.0	WE	915	
797	Guixian-109_you-1	Guixian	109_you	l i ⁴² + m e n ⁵⁵	guiy1235	nan	1213.0	YOU	1007	
798	Guixian-10_blow-1	Guixian	10_blow	tsʰ w e j u/w e i ⁵⁵ + f o ŋ ⁵⁵	guiy1235	nan	175.0	BLOW (OF WIND)	1136	
799	Guixian-110_they-1	Guixian	110_they	l a ⁵⁵ + m e n ⁵⁵	guiy1235	nan	817.0	THEY	1200	
800	Guixian-112_self-1	Guixian	112_self	ts ɿ ²¹³ + tɕ i ⁴²	guiy1235	nan	1993.0	SELF	431	
801	Guixian-112_self-2	Guixian	112_self	ts ɿ ²¹³ + tɕ j a ⁵⁵	guiy1235	nan	1993.0	SELF	727	
802	Guixian-112_self-3	Guixian	112_self	k o ²¹ + z e n ²¹	guiy1235	nan	1993.0	SELF	773	
803	Guixian-113_who-1	Guixian	113_who	l a ⁴² + k o ²¹³	guiy1235	nan	1235.0	WHO	640	
804	Guixian-114_what-1	Guixian	114_what	l a ŋ ⁴² + ts ɿ ⁴²	guiy1235	nan	1236.0	WHAT	1196	
805	Guixian-114_what-2	Guixian	114_what	l a ⁴² + j a ŋ ²¹³	guiy1235	nan	1236.0	WHAT	801	
806	Guixian-115_here-1	Guixian	115_here	ts ɿ ⁵⁵ + t ɛ ⁴²	guiy1235	nan	136.0	HERE	972	
807	Guixian-116_there-1	Guixian	116_there	a ⁵⁵ + t ɛ ⁴²	guiy1235	nan	1937.0	THERE	482	
808	Guixian-117_where-1	Guixian	117_where	l a ⁴² + t ɛ ⁴²	guiy1235	nan	1237.0	WHERE	168	
809	Guixian-118_this-1	Guixian	118_this	ts ɿ ⁵⁵ + k o ²¹³	guiy1235	nan	1214.0	THIS	984	
810	Guixian-119_that-1	Guixian	119_that	a ⁵⁵ + k o ²¹³	guiy1235	nan	78.0	THAT	888	
811	Guixian-11_rainbow-1	Guixian	11_rainbow	k a ŋ ²¹³	guiy1235	nan	1733.0	RAINBOW	855	
812	Guixian-120_whatkindof-1	Guixian	120_whatkindof	l a ⁴² + k o ²¹³	guiy1235	nan	727.0	WHICH	640	
813	Guixian-121_how-1	Guixian	121_how	ts a ²¹ + k o ²¹ + j a ŋ	guiy1235	nan	1239.0	HOW	388	
814	Guixian-122_classifierperson-1	Guixian	122_classifierperson	k o ²¹³	guiy1235	nan	516.0	PERSON (CLASSIFIER)	288	
815	Guixian-123_classifierpair-1	Guixian	123_classifierpair	s w a ŋ ⁵⁵	guiy1235	nan	2089.0	PAIR (CLASSIFIER)	708	
816	Guixian-124_classifierpillow-1	Guixian	124_classifierpillow	tsʰ w a ŋ ²¹	guiy1235	nan	2166.0	PILLOW (CLASSIFIER)	682	
817	Guixian-125_classifiervehicle-1	Guixian	125_classifiervehicle	tɕ j a ²¹³	guiy1235	nan	2167.0	VEHICLE (CLASSIFIER)	175	
818	Guixian-126_classifiercow-1	Guixian	126_classifiercow	tʰ j a o i a o ²¹	guiy1235	nan	2168.0	COW (CLASSIFIER)	716	
819	Guixian-127_classifierpig-1	Guixian	127_classifierpig	tʰ j a o i a o ²¹	guiy1235	nan	2169.0	PIG (CLASSIFIER)	758	
820	Guixian-128_awhile-1	Guixian	128_awhile	ts e n ²¹³	guiy1235	nan	726.0	WHILE	580	
821	Guixian-128_awhile-2	Guixian	128_awhile	x a ²¹³	guiy1235	nan	726.0	WHILE	655	
822	Guixian-128_awhile-3	Guixian	128_awhile	f e n ⁵⁵ + ts o ŋ ⁵⁵	guiy1235	nan	726.0	WHILE	955	
823	Guixian-129_onetime-1	Guixian	129_onetime	x a	guiy1235	nan	374.0	ONE TIME	655	
824	Guixian-129_onetime-2	Guixian	129_onetime	tɕ j a ⁵⁵ + x o ⁴²	guiy1235	nan	374.0	ONE TIME	1016	
825	Guixian-129_onetime-3	Guixian	129_onetime	f a ²¹ + s ɿ ²¹³	guiy1235	nan	374.0	ONE TIME	1150	
826	Guixian-130_on-1	Guixian	130_on	s a ŋ ²¹³ + tʰ ə w ⁵⁵	guiy1235	nan	1741.0	ABOVE	210	
827	Guixian-130_on-2	Guixian	130_on	k a ⁵⁵ + s a ŋ ²¹³	guiy1235	nan	1741.0	ABOVE	179	
828	Guixian-131_under-1	Guixian	131_under	ɕ j a ²¹³ + tʰ ə w ⁵⁵	guiy1235	nan	1485.0	BELOW OR UNDER	611	
829	Guixian-131_under-2	Guixian	131_under	tɕ j o ²¹ + tɕ j o ⁵⁵	guiy1235	nan	1485.0	BELOW OR UNDER	609	
830	Guixian-132_left-1	Guixian	132_left	ts o ⁴² + p j a n ⁵⁵	guiy1235	nan	244.0	LEFT	1052	
831	Guixian-133_right-1	Guixian	133_right	j ə w i əu ²¹³ + p j a n ⁵⁵	guiy1235	nan	1019.0	RIGHT	181	
832	Guixian-134_inthemiddle-1	Guixian	134_inthemiddle	t a ŋ ⁵⁵ + ts o ŋ ⁵⁵	guiy1235	nan	nan	nan	405	
833	Guixian-134_inthemiddle-2	Guixian	134_inthemiddle	ts e n ²¹³ + ts o ŋ ⁵⁵ + tɕ j a n ⁵⁵	guiy1235	nan	nan	nan	1083	
834	Guixian-135_inside-1	Guixian	135_inside	i ⁴² + tʰ ə w ⁵⁵	guiy1235	nan	1606.0	INSIDE	689	
835	Guixian-136_outside-1	Guixian	136_outside	w a j u a i ²¹³ + tʰ ə w ⁵⁵	guiy1235	nan	762.0	OUTSIDE	283	
836	Guixian-137_sweet-1	Guixian	137_sweet	tʰ j a n ²¹	guiy1235	nan	717.0	SWEET	1177	
837	Guixian-138_sour-1	Guixian	138_sour	s w a n ⁵⁵	guiy1235	nan	1906.0	SOUR	274	
838	Guixian-139_salty-1	Guixian	139_salty	ɕ j a n ²¹	guiy1235	nan	1091.0	SALTY	38	
839	Guixian-140_watery-1	Guixian	140_watery	t a n ²¹³	guiy1235	nan	2181.0	LIGHT (IN TASTE)	1101	
840	Guixian-141_fat-1	Guixian	141_fat	pʰ a ŋ ²¹³	guiy1235	nan	1279.0	FAT (OBESE)	102	
841	Guixian-142_thin-1	Guixian	142_thin	s ə w ²¹³	guiy1235	nan	1400.0	THIN (SLIM)	683	
842	Guixian-143_cold-1	Guixian	143_cold	l e n ⁴²	guiy1235	nan	1287.0	COLD	177	
843	Guixian-144_hot-1	Guixian	144_hot	z ɛ ²¹	guiy1235	nan	1286.0	HOT	834	
844	Guixian-145_wellsmelling-1	Guixian	145_wellsmelling	ɕ j a ŋ ⁵⁵	guiy1235	nan	376.0	FRAGRANT	1092	
845	Guixian-146_stinky-1	Guixian	146_stinky	tsʰ ə w ²¹³	guiy1235	nan	42.0	STINKING	133	
846	Guixian-147_thick-1	Guixian	147_thick	tsʰ u ⁵⁵	guiy1235	nan	1244.0	THICK	1146	
847	Guixian-148_tiny-1	Guixian	148_tiny	ɕ i ²¹³	guiy1235	nan	1246.0	SMALL	967	
848	Guixian-149_long-1	Guixian	149_long	tsʰ a ŋ ²¹	guiy1235	nan	1203.0	LONG	552	
849	Guixian-150_short-1	Guixian	150_short	t w a n ⁴²	guiy1235	nan	1645.0	SHORT	868	
850	Guixian-151_dirty-1	Guixian	151_dirty	l a ²¹ + tʰ a ²¹	guiy1235	nan	1230.0	DIRTY	1182	
851	Guixian-151_dirty-2	Guixian	151_dirty	ts a ŋ ⁵⁵	guiy1235	nan	1230.0	DIRTY	959	
852	Guixian-152_clean-1	Guixian	152_clean	k a n ⁵⁵ + tɕ i n ²¹³	guiy1235	nan	704.0	CLEAN	748	
853	Guixian-153_cheap-1	Guixian	153_cheap	pʰ j a n ²¹ + i ²¹³	guiy1235	nan	1887.0	CHEAP	73	
854	Guixian-153_cheap-2	Guixian	153_cheap	ɕ j a ŋ ⁵⁵ + i n ⁵⁵	guiy1235	nan	1887.0	CHEAP	421	
855	Guixian-156_justright-1	Guixian	156_justright	ts e n ²¹³ + t w e j u/w e i ²¹³ + tʰ ə w ²¹	guiy1235	nan	1725.0	CORRECT (RIGHT)	616	
856	Guixian-156_justright-2	Guixian	156_justright	ts e n ²¹³ + x o ²¹ + s ɿ ²¹³	guiy1235	nan	1725.0	CORRECT (RIGHT)	318	
857	Guixian-157_and-1	Guixian	157_and	x o ²¹	guiy1235	nan	1577.0	AND	323	
858	Guixian-157_and-2	Guixian	157_and	x o ²¹ + t a ⁴²	guiy1235	nan	1577.0	AND	1165	
859	Guixian-157_and-3	Guixian	157_and	tsʰ a n ⁵⁵	guiy1235	nan	1577.0	AND	735	
860	Guixian-157_and-4	Guixian	157_and	tsʰ a n ⁵⁵ + t a ⁴²	guiy1235	nan	1577.0	AND	933	
861	Guixian-158_only-1	Guixian	158_only	ts ɿ ⁴²	guiy1235	nan	1580.0	ONLY	597	
862	Guixian-158_only-2	Guixian	158_only	t u ²¹	guiy1235	nan	1580.0	ONLY	744	
863	Guixian-159_from-1	Guixian	159_from	tɕʰ i ²¹	guiy1235	nan	693.0	FROM	362	
864	Guixian-15_thisyear-1	Guixian	15_thisyear	tɕ i n ⁵⁵ + l j a n ²¹	guiy1235	nan	513.0	THIS YEAR	760	
865	Guixian-15_thisyear-2	Guixian	15_thisyear	ts e n ⁵⁵ + l j a n ²¹	guiy1235	nan	513.0	THIS YEAR	462	
866	Guixian-160_insteadof-1	Guixian	160_insteadof	tʰ i ²¹³	guiy1235	nan	1652.0	INSTEAD	991	
867	Guixian-161_take-1	Guixian	161_take	l a ²¹	guiy1235	nan	1749.0	TAKE	1103	
868	Guixian-162_onpurpose-1	Guixian	162_onpurpose	p a ²¹³ + i ²¹³	guiy1235	nan	1031.0	ON PURPOSE	213	
869	Guixian-162_onpurpose-2	Guixian	162_onpurpose	t j a o i a o ⁵⁵ + i ²¹³	guiy1235	nan	1031.0	ON PURPOSE	59	
870	Guixian-163_one-1	Guixian	163_one	i ²¹	guiy1235	nan	1493.0	ONE	637	
871	Guixian-164_two-1	Guixian	164_two	ɚ ²¹³	guiy1235	nan	1498.0	TWO	1106	
872	Guixian-165_three-1	Guixian	165_three	s a n ⁵⁵	guiy1235	nan	492.0	THREE	196	
873	Guixian-166_four-1	Guixian	166_four	s ɿ ²¹³	guiy1235	nan	1500.0	FOUR	1156	
874	Guixian-167_five-1	Guixian	167_five	u ⁴²	guiy1235	nan	493.0	FIVE	193	
875	Guixian-168_six-1	Guixian	168_six	l u ²¹	guiy1235	nan	1703.0	SIX	813	
876	Guixian-169_seven-1	Guixian	169_seven	tɕʰ i ²¹	guiy1235	nan	1704.0	SEVEN	500	
877	Guixian-170_eight-1	Guixian	170_eight	p a ²¹	guiy1235	nan	1705.0	EIGHT	782	
878	Guixian-171_nine-1	Guixian	171_nine	tɕ j ə w i əu ⁴²	guiy1235	nan	1483.0	NINE	292	
879	Guixian-172_ten-1	Guixian	172_ten	s ɿ ²¹	guiy1235	nan	1515.0	TEN	805	
880	Guixian-173_eleven-1	Guixian	173_eleven	s ɿ ²¹ + i ²¹	guiy1235	nan	1706.0	ELEVEN	49	
881	Guixian-177_first-1	Guixian	177_first	t i ²¹³ + i ²¹	guiy1235	nan	728.0	FIRST	23	
882	Guixian-178_second-1	Guixian	178_second	t i ²¹³ + ɚ ²¹³	guiy1235	nan	1384.0	SECOND	753	
883	Guixian-180_twoounces-1	Guixian	180_twoounces	ɚ ²¹³ + l j a ŋ ⁴²	guiy1235	nan	2180.0	TWO OUNCES	287	
884	Guixian-1_sun-1	Guixian	1_sun	tʰ a j ²¹³ + j a ŋ ²¹	guiy1235	nan	1343.0	SUN	469	
885	Guixian-20_today-1	Guixian	20_today	tɕ i n ⁵⁵ + tʰ j a n ⁵⁵	guiy1235	nan	1283.0	TODAY	817	
886	Guixian-20_today-2	Guixian	20_today	ts e n ⁵⁵ + tʰ j a n ⁵⁵	guiy1235	nan	1283.0	TODAY	546	
887	Guixian-22_wheat-1	Guixian	22_wheat	m ɛ ²¹ + ts ɿ ⁴²	guiy1235	nan	1077.0	WHEAT	939	
888	Guixian-2315_cook-1	Guixian	2315_cook	tsʰ u ²¹ + ts ɿ ⁴²	guiy1235	nan	2315.0	COOK (PERSON)	523	
889	Guixian-24_sunflower-1	Guixian	24_sunflower	kʰ w e j u/w e i ²¹ + x w a ⁵⁵	guiy1235	nan	1956.0	SUNFLOWER	358	
890	Guixian-25_spinach-1	Guixian	25_spinach	p o ⁵⁵ + tsʰ a j ²¹³	guiy1235	nan	975.0	SPINACH	249	
891	Guixian-26_cabbage-1	Guixian	26_cabbage	k o ⁴² + ɕ i n ⁵⁵ + p ɛ ²¹	guiy1235	nan	774.0	CABBAGE	312	
892	Guixian-29_sweetpotato-1	Guixian	29_sweetpotato	f a n ²¹³ + s u ²¹	guiy1235	nan	159.0	SWEET POTATO	201	
893	Guixian-29_sweetpotato-2	Guixian	29_sweetpotato	p ɛ ²¹ + s a ²¹	guiy1235	nan	159.0	SWEET POTATO	106	
894	Guixian-2_moon-1	Guixian	2_moon	j ɛ ²¹ + l j a ŋ ²¹³	guiy1235	nan	1313.0	MOON	659	
895	Guixian-32_pig-1	Guixian	32_pig	ts u ⁵⁵	guiy1235	nan	1337.0	PIG	558	
896	Guixian-35_rooster-1	Guixian	35_rooster	k o ŋ ⁵⁵ + tɕ i ⁵⁵	guiy1235	nan	1511.0	ROOSTER	412	
897	Guixian-36_chicken-1	Guixian	36_chicken	ts ɿ ⁴² + tɕ i ⁵⁵	guiy1235	nan	1318.0	CHICKEN	187	
898	Guixian-36_chicken-2	Guixian	36_chicken	tsʰ a ⁴² + tɕ i ⁵⁵	guiy1235	nan	1318.0	CHICKEN	661	
899	Guixian-36_chicken-3	Guixian	36_chicken	m u ⁴² + tɕ i ⁵⁵	guiy1235	nan	1318.0	CHICKEN	1127	
900	Guixian-37_sparrow-1	Guixian	37_sparrow	m a ²¹ + tɕʰ j o ²¹	guiy1235	nan	1854.0	SPARROW	91	
901	Guixian-38_mouse-1	Guixian	38_mouse	x a ²¹³ + ts ɿ ⁴²	guiy1235	nan	1491.0	MOUSE	45	
902	Guixian-39_bedbug-1	Guixian	39_bedbug	tsʰ ə w ²¹³ + tsʰ o ŋ ²¹	guiy1235	nan	1949.0	BEDBUG	1064	
903	Guixian-3_star-1	Guixian	3_star	ɕ i n ⁵⁵ + ɕ j u ²¹³	guiy1235	nan	1430.0	STAR	6	
904	Guixian-40_house-1	Guixian	40_house	f a ŋ ²¹ + ts ɿ ⁴²	guiy1235	nan	1252.0	HOUSE	1003	
905	Guixian-42_window-1	Guixian	42_window	tsʰ w a ŋ ⁵⁵ + ts ɿ ⁴²	guiy1235	nan	1375.0	WINDOW	364	
906	Guixian-43_doorsills-1	Guixian	43_doorsills	m e n ²¹ + kʰ a n ⁴²	guiy1235	nan	2185.0	DOORSILLS	612	
907	Guixian-45_kitchen-1	Guixian	45_kitchen	tsʰ u ²¹ + f a ŋ ²¹	guiy1235	nan	1365.0	KITCHEN	514	
908	Guixian-45_kitchen-2	Guixian	45_kitchen	ts a ²¹³ + f a ŋ ²¹	guiy1235	nan	1365.0	KITCHEN	705	
909	Guixian-46_chimney-1	Guixian	46_chimney	j a n ⁵⁵ + tsʰ o ŋ ⁵⁵	guiy1235	nan	1305.0	CHIMNEY	307	
910	Guixian-47_table-1	Guixian	47_table	ts o ²¹ + ts ɿ ⁴²	guiy1235	nan	1775.0	TABLE	718	
911	Guixian-48_stairs-1	Guixian	48_stairs	l ə w ²¹ + tʰ i ⁵⁵	guiy1235	nan	34.0	STAIRS	1035	
912	Guixian-49_head-1	Guixian	49_head	l a ⁴² + kʰ o ²¹	guiy1235	nan	1256.0	HEAD	937	
913	Guixian-4_thunderverb-1	Guixian	4_thunderverb	t a ⁴² + l w e j u/w e i ²¹	guiy1235	nan	2378.0	THUNDER (VERB)	97	
914	Guixian-4_thunderverb-2	Guixian	4_thunderverb	x ə w ⁴² + l w e j u/w e i ²¹	guiy1235	nan	2378.0	THUNDER (VERB)	360	
915	Guixian-50_forehead-1	Guixian	50_forehead	ŋ ɛ ²¹ + l ə w ⁵⁵	guiy1235	nan	123.0	FOREHEAD	114	
916	Guixian-51_face-1	Guixian	51_face	l j a n ⁴²	guiy1235	nan	1560.0	FACE	896	
917	Guixian-51_face-2	Guixian	51_face	l j a n ⁴² + p a ⁵⁵	guiy1235	nan	1560.0	FACE	660	
918	Guixian-52_nose-1	Guixian	52_nose	p i ²¹ + ts ɿ ⁴²	guiy1235	nan	1221.0	NOSE	28	
919	Guixian-53_neck-1	Guixian	53_neck	tɕ j a ŋ ⁴² + k e n	guiy1235	nan	1333.0	NECK	380	
920	Guixian-53_neck-2	Guixian	53_neck	p o ²¹ + tɕ j a ŋ ⁴²	guiy1235	nan	1333.0	NECK	453	
921	Guixian-54_lefthand-1	Guixian	54_lefthand	ts o ⁴² + s ə w ⁴²	guiy1235	nan	2182.0	LEFT HAND	1080	
922	Guixian-54_lefthand-2	Guixian	54_lefthand	f a n ⁴² + s ə w ⁴²	guiy1235	nan	2182.0	LEFT HAND	569	
923	Guixian-55_righthand-1	Guixian	55_righthand	j ə w i əu ²¹³ + s ə w ⁴²	guiy1235	nan	2183.0	RIGHT HAND	181	
924	Guixian-55_righthand-2	Guixian	55_righthand	ts e n ²¹³ + s ə w ⁴²	guiy1235	nan	2183.0	RIGHT HAND	564	
925	Guixian-56_fist-1	Guixian	56_fist	t i n ²¹³ + ts ɿ ⁴²	guiy1235	nan	1473.0	FIST	1160	
926	Guixian-56_fist-2	Guixian	56_fist	tʰ o ²¹ + tʰ o ⁵⁵	guiy1235	nan	1473.0	FIST	575	
927	Guixian-57_forefinger-1	Guixian	57_forefinger	ts ɿ ⁴² + tʰ ə w ²¹	guiy1235	nan	577.0	FOREFINGER	535	
928	Guixian-57_forefinger-2	Guixian	57_forefinger	s ə w ⁴² + ts ɿ ⁴² + tʰ ə w ²¹	guiy1235	nan	577.0	FOREFINGER	853	
929	Guixian-58_fingernail-1	Guixian	58_fingernail	ts ɿ ⁴² + tɕ j a ²¹	guiy1235	nan	1258.0	FINGERNAIL	120	
930	Guixian-59_knee-1	Guixian	59_knee	kʰ ɛ ²¹ + ɕ i ⁵⁵ + tʰ ə w ²¹	guiy1235	nan	1371.0	KNEE	326	
931	Guixian-5_flashverb-1	Guixian	5_flashverb	x o ⁴² + s a n ⁴²	guiy1235	nan	2377.0	FLASH (VERB)	291	
932	Guixian-5_flashverb-2	Guixian	5_flashverb	tsʰ e j ⁴² + x o ⁴² + s a n ⁴²	guiy1235	nan	2377.0	FLASH (VERB)	885	
933	Guixian-60_leg-1	Guixian	60_leg	p a ²¹³ + tʰ w e j u/w e i ⁴²	guiy1235	nan	1297.0	LEG	207	
934	Guixian-61_father-1	Guixian	61_father	p a ²¹ + p a	guiy1235	nan	1217.0	FATHER	172	
935	Guixian-61_father-2	Guixian	61_father	t j ɛ ⁵⁵	guiy1235	nan	1217.0	FATHER	264	
936	Guixian-61_father-3	Guixian	61_father	l a ⁴² + ts e j ⁴²	guiy1235	nan	1217.0	FATHER	334	
937	Guixian-62_mother-1	Guixian	62_mother	m a ⁵⁵	guiy1235	nan	1216.0	MOTHER	35	
938	Guixian-62_mother-2	Guixian	62_mother	l a ⁴² + m a ⁵⁵	guiy1235	nan	1216.0	MOTHER	594	
939	Guixian-6_rain-1	Guixian	6_rain	ɕ j a ²¹³ + i ⁴²	guiy1235	nan	1253.0	RAIN (RAINING)	140	
940	Guixian-6_rain-2	Guixian	6_rain	l o ²¹ + i ⁴²	guiy1235	nan	1253.0	RAIN (RAINING)	1162	
941	Guixian-73_husband-1	Guixian	73_husband	l a n ²¹ + z e n ²¹	guiy1235	nan	1200.0	HUSBAND	1006	
