	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
1474	Guangzhou-Liu-2007-201-133-1	Guangzhou	Liu-2007-201-133	tʰ ai ³³ + j œ ŋ ²¹	guan1279	1343	SUN	239	
1475	Guangzhou-Liu-2007-201-133-1	Guangzhou	Liu-2007-201-133	tʰ ai ³³ + j œ ŋ ²¹	guan1279	1343	SUN	240	
1476	Guangzhou-Liu-2007-201-134-1	Guangzhou	Liu-2007-201-134	tʰ ɔ ŋ ³⁵	guan1279	1411	LIE (REST)	244	
1480	Guangzhou-Liu-2007-201-137-1	Guangzhou	Liu-2007-201-137	tʰ ɛ ŋ ⁵³ + k i n ³³	guan1279	1408	HEAR	252	
1481	Guangzhou-Liu-2007-201-137-1	Guangzhou	Liu-2007-201-137	tʰ ɛ ŋ ⁵³ + k i n ³³	guan1279	1408	HEAR	253	
1482	Guangzhou-Liu-2007-201-138-1	Guangzhou	Liu-2007-201-138	tʰ ɐu ²¹	guan1279	1256	HEAD	79	
1485	Guangzhou-Liu-2007-201-14-1	Guangzhou	Liu-2007-201-14	s e k ²	guan1279	1336	EAT	550	
1486	Guangzhou-Liu-2007-201-140-1	Guangzhou	Liu-2007-201-140	tʰ ou ³⁵ + t ei ²²	guan1279	1228	EARTH (SOIL)	264	
1487	Guangzhou-Liu-2007-201-140-1	Guangzhou	Liu-2007-201-140	tʰ ou ³⁵ + t ei ²²	guan1279	1228	EARTH (SOIL)	265	
1493	Guangzhou-Liu-2007-201-146-1	Guangzhou	Liu-2007-201-146	m a n ²³ + s œ ŋ ²²	guan1279	1233	NIGHT	295	
1494	Guangzhou-Liu-2007-201-146-1	Guangzhou	Liu-2007-201-146	m a n ²³ + s œ ŋ ²²	guan1279	1233	NIGHT	249	
1495	Guangzhou-Liu-2007-201-147-1	Guangzhou	Liu-2007-201-147	m ei ²³	guan1279	1220	TAIL	308	
1497	Guangzhou-Liu-2007-201-149-1	Guangzhou	Liu-2007-201-149	ŋ ɔ ²³	guan1279	1209	I	313	
1499	Guangzhou-Liu-2007-201-150-1	Guangzhou	Liu-2007-201-150	ŋ ɔ ²³ + t ei ²²	guan1279	1212	WE	313	
1500	Guangzhou-Liu-2007-201-150-1	Guangzhou	Liu-2007-201-150	ŋ ɔ ²³ + t ei ²²	guan1279	1212	WE	236	
1503	Guangzhou-Liu-2007-201-153-1	Guangzhou	Liu-2007-201-153	s ɐ t ⁵ + tʰ ɐu ²¹	guan1279	1371	KNEE	333	
1504	Guangzhou-Liu-2007-201-153-1	Guangzhou	Liu-2007-201-153	s ɐ t ⁵ + tʰ ɐu ²¹	guan1279	1371	KNEE	319	
1507	Guangzhou-Liu-2007-201-156-1	Guangzhou	Liu-2007-201-156	s j u ³⁵	guan1279	1246	SMALL	49	
1509	Guangzhou-Liu-2007-201-158-1	Guangzhou	Liu-2007-201-158	s ɐ m ⁵⁵	guan1279	1223	HEART	352	
1510	Guangzhou-Liu-2007-201-158-2	Guangzhou	Liu-2007-201-158	s ɐ m ⁵³ + ts ɔ ŋ ²²	guan1279	1223	HEART	352	
1511	Guangzhou-Liu-2007-201-158-2	Guangzhou	Liu-2007-201-158	s ɐ m ⁵³ + ts ɔ ŋ ²²	guan1279	1223	HEART	353	
1512	Guangzhou-Liu-2007-201-159-1	Guangzhou	Liu-2007-201-159	s ɐ n ⁵³	guan1279	1231	NEW	355	
1514	Guangzhou-Liu-2007-201-160-1	Guangzhou	Liu-2007-201-160	s ɛ ŋ ⁵⁵ + s ɛ ŋ ⁵⁵	guan1279	1430	STAR	356	
1515	Guangzhou-Liu-2007-201-160-1	Guangzhou	Liu-2007-201-160	s ɛ ŋ ⁵⁵ + s ɛ ŋ ⁵⁵	guan1279	1430	STAR	318	
1517	Guangzhou-Liu-2007-201-162-1	Guangzhou	Liu-2007-201-162	h y t ³	guan1279	946	BLOOD	359	
1519	Guangzhou-Liu-2007-201-164-1	Guangzhou	Liu-2007-201-164	ŋ a ²¹ + tsʰ i ³⁵	guan1279	1380	TOOTH	363	
1520	Guangzhou-Liu-2007-201-164-1	Guangzhou	Liu-2007-201-164	ŋ a ²¹ + tsʰ i ³⁵	guan1279	1380	TOOTH	364	
1521	Guangzhou-Liu-2007-201-165-1	Guangzhou	Liu-2007-201-165	i n ⁵⁵	guan1279	778	SMOKE (EXHAUST)	366	
1523	Guangzhou-Liu-2007-201-167-1	Guangzhou	Liu-2007-201-167	ŋ a n ²³ + ts ɛ ŋ ⁵⁵	guan1279	1248	EYE	369	
1524	Guangzhou-Liu-2007-201-167-1	Guangzhou	Liu-2007-201-167	ŋ a n ²³ + ts ɛ ŋ ⁵⁵	guan1279	1248	EYE	370	
1525	Guangzhou-Liu-2007-201-168-1	Guangzhou	Liu-2007-201-168	ŋ au ²³	guan1279	1403	BITE	377	
1526	Guangzhou-Liu-2007-201-169-1	Guangzhou	Liu-2007-201-169	i p ²	guan1279	628	LEAF	380	
1528	Guangzhou-Liu-2007-201-170-1	Guangzhou	Liu-2007-201-170	j ɐ t ⁵	guan1279	1493	ONE	381	
1531	Guangzhou-Liu-2007-201-172-1	Guangzhou	Liu-2007-201-172	j ɐu ²¹ + s øy ³⁵	guan1279	1439	SWIM	387	
1532	Guangzhou-Liu-2007-201-172-1	Guangzhou	Liu-2007-201-172	j ɐu ²¹ + s øy ³⁵	guan1279	1439	SWIM	194	
1535	Guangzhou-Liu-2007-201-174-1	Guangzhou	Liu-2007-201-174	y ²¹	guan1279	227	FISH	402	
1536	Guangzhou-Liu-2007-201-175-1	Guangzhou	Liu-2007-201-175	y ²³ + m ou ²¹	guan1279	1201	FEATHER	403	
1537	Guangzhou-Liu-2007-201-175-1	Guangzhou	Liu-2007-201-175	y ²³ + m ou ²¹	guan1279	1201	FEATHER	263	
1539	Guangzhou-Liu-2007-201-177-1	Guangzhou	Liu-2007-201-177	y n ²¹	guan1279	1395	ROUND	406	
1541	Guangzhou-Liu-2007-201-179-1	Guangzhou	Liu-2007-201-179	y t ² + k w ɔ ŋ ⁵⁵	guan1279	1313	MOON	410	
1542	Guangzhou-Liu-2007-201-179-1	Guangzhou	Liu-2007-201-179	y t ² + k w ɔ ŋ ⁵⁵	guan1279	1313	MOON	413	
1544	Guangzhou-Liu-2007-201-180-1	Guangzhou	Liu-2007-201-180	w ɐ n ²¹	guan1279	1489	CLOUD	414	
1551	Guangzhou-Liu-2007-201-185-1	Guangzhou	Liu-2007-201-185	ts a m ²²	guan1279	1442	STAND	457	
1556	Guangzhou-Liu-2007-201-187-1	Guangzhou	Liu-2007-201-187	l i ⁵⁵	guan1279	1214	THIS	172	
1559	Guangzhou-Liu-2007-201-189-1	Guangzhou	Liu-2007-201-189	ts i ³³ + t ou ²²	guan1279	1410	KNOW (SOMETHING)	494	
1560	Guangzhou-Liu-2007-201-189-1	Guangzhou	Liu-2007-201-189	ts i ³³ + t ou ²²	guan1279	1410	KNOW (SOMETHING)	495	
1562	Guangzhou-Liu-2007-201-190-1	Guangzhou	Liu-2007-201-190	k ou ⁵³	guan1279	323	FAT (ORGANIC SUBSTANCE)	510	
1565	Guangzhou-Liu-2007-201-193-1	Guangzhou	Liu-2007-201-193	ts o ŋ ³⁵ + ts i ³⁵	guan1279	714	SEED	515	
1566	Guangzhou-Liu-2007-201-193-1	Guangzhou	Liu-2007-201-193	ts o ŋ ³⁵ + ts i ³⁵	guan1279	714	SEED	19	
1569	Guangzhou-Liu-2007-201-196-1	Guangzhou	Liu-2007-201-196	ts au ³⁵	guan1279	72	CLAW	526	
1572	Guangzhou-Liu-2007-201-198-1	Guangzhou	Liu-2007-201-198	ts ɐu ³⁵	guan1279	1443	WALK	531	
1573	Guangzhou-Liu-2007-201-199-1	Guangzhou	Liu-2007-201-199	ts øy ³⁵	guan1279	674	MOUTH	147	
1579	Guangzhou-Liu-2007-201-201-1	Guangzhou	Liu-2007-201-201	tsʰ ɔ ²²	guan1279	1416	SIT	536	
1582	Guangzhou-Liu-2007-201-22-1	Guangzhou	Liu-2007-201-22	t ai ²²	guan1279	1202	BIG	34	
1587	Guangzhou-Liu-2007-201-26-1	Guangzhou	Liu-2007-201-26	tʰ ou ²³	guan1279	1251	BELLY	278	
1590	Guangzhou-Liu-2007-201-29-1	Guangzhou	Liu-2007-201-29	t ɔ ⁵³	guan1279	1198	MANY	595	
1591	Guangzhou-Liu-2007-201-3-1	Guangzhou	Liu-2007-201-3	p ei ²² + k ɔ ⁵⁵	guan1279	1221	NOSE	77	
1592	Guangzhou-Liu-2007-201-3-1	Guangzhou	Liu-2007-201-3	p ei ²² + k ɔ ⁵⁵	guan1279	1221	NOSE	81	
1593	Guangzhou-Liu-2007-201-30-1	Guangzhou	Liu-2007-201-30	i ²³ + ts ɐi ³⁵	guan1279	1247	EAR	596	
1594	Guangzhou-Liu-2007-201-30-1	Guangzhou	Liu-2007-201-30	i ²³ + ts ɐi ³⁵	guan1279	1247	EAR	82	
1595	Guangzhou-Liu-2007-201-31-1	Guangzhou	Liu-2007-201-31	i ²²	guan1279	1498	TWO	598	
1596	Guangzhou-Liu-2007-201-31-2	Guangzhou	Liu-2007-201-31	l œ ŋ ³⁵	guan1279	1498	TWO	599	
1597	Guangzhou-Liu-2007-201-32-1	Guangzhou	Liu-2007-201-32	f ei ⁵³	guan1279	1441	FLY (MOVE THROUGH AIR)	600	
1604	Guangzhou-Liu-2007-201-37-1	Guangzhou	Liu-2007-201-37	k ɔ n ⁵³	guan1279	1398	DRY	565	
1605	Guangzhou-Liu-2007-201-38-1	Guangzhou	Liu-2007-201-38	k ɔ n ⁵³	guan1279	1224	LIVER	619	
1606	Guangzhou-Liu-2007-201-39-1	Guangzhou	Liu-2007-201-39	kʰ ɐ p ⁵	guan1279	1447	GIVE	620	
1608	Guangzhou-Liu-2007-201-40-1	Guangzhou	Liu-2007-201-40	k ɐ n ⁵⁵	guan1279	670	ROOT	93	
1609	Guangzhou-Liu-2007-201-41-1	Guangzhou	Liu-2007-201-41	k ɐu ³⁵	guan1279	2009	DOG	630	
1610	Guangzhou-Liu-2007-201-42-1	Guangzhou	Liu-2007-201-42	k w ɐ t ⁵	guan1279	1394	BONE	94	
1614	Guangzhou-Liu-2007-201-46-1	Guangzhou	Liu-2007-201-46	h ou ³⁵	guan1279	1035	GOOD	642	
1615	Guangzhou-Liu-2007-201-47-1	Guangzhou	Liu-2007-201-47	j ɐ m ³⁵	guan1279	1401	DRINK	609	
1618	Guangzhou-Liu-2007-201-5-1	Guangzhou	Liu-2007-201-5	k ɛ ŋ ³⁵	guan1279	1333	NECK	90	
1620	Guangzhou-Liu-2007-201-51-1	Guangzhou	Liu-2007-201-51	h ɐ k ³	guan1279	163	BLACK	296	
1621	Guangzhou-Liu-2007-201-52-1	Guangzhou	Liu-2007-201-52	h o ŋ ²¹	guan1279	156	RED	654	
1628	Guangzhou-Liu-2007-201-58-1	Guangzhou	Liu-2007-201-58	w ɔ ŋ ²¹	guan1279	1424	YELLOW	302	
1629	Guangzhou-Liu-2007-201-59-1	Guangzhou	Liu-2007-201-59	f w i ⁵³	guan1279	646	ASH	542	
1633	Guangzhou-Liu-2007-201-61-1	Guangzhou	Liu-2007-201-61	f ɔ ³⁵	guan1279	221	FIRE	672	
1634	Guangzhou-Liu-2007-201-62-1	Guangzhou	Liu-2007-201-62	k ɐi ⁵³ + t a n ²²	guan1279	744	EGG	673	
1635	Guangzhou-Liu-2007-201-62-1	Guangzhou	Liu-2007-201-62	k ɐi ⁵³ + t a n ²²	guan1279	744	EGG	674	
1637	Guangzhou-Liu-2007-201-64-1	Guangzhou	Liu-2007-201-64	k ɔ k ³	guan1279	1393	HORN (ANATOMY)	568	
1638	Guangzhou-Liu-2007-201-65-1	Guangzhou	Liu-2007-201-65	k œ k ³	guan1279	1301	FOOT	277	
1643	Guangzhou-Liu-2007-201-69-1	Guangzhou	Liu-2007-201-69	tʰ ɐi ³⁵ + k i n ³³	guan1279	1409	SEE	693	
1644	Guangzhou-Liu-2007-201-69-1	Guangzhou	Liu-2007-201-69	tʰ ɐi ³⁵ + k i n ³³	guan1279	1409	SEE	253	
1645	Guangzhou-Liu-2007-201-7-1	Guangzhou	Liu-2007-201-7	p ɐ t ⁵	guan1279	1240	NOT	98	
1649	Guangzhou-Liu-2007-201-73-1	Guangzhou	Liu-2007-201-73	l ɔi ²¹	guan1279	1446	COME	703	
1651	Guangzhou-Liu-2007-201-75-1	Guangzhou	Liu-2007-201-75	l a ŋ ²³	guan1279	1287	COLD	391	
1654	Guangzhou-Liu-2007-201-78-1	Guangzhou	Liu-2007-201-78	l o k ²	guan1279	1425	GREEN	709	
1655	Guangzhou-Liu-2007-201-79-1	Guangzhou	Liu-2007-201-79	m u n ²³	guan1279	1429	FULL	710	
1657	Guangzhou-Liu-2007-201-80-1	Guangzhou	Liu-2007-201-80	m ɛ ŋ ²¹ + ts i ²²	guan1279	1405	NAME	712	
1658	Guangzhou-Liu-2007-201-80-1	Guangzhou	Liu-2007-201-80	m ɛ ŋ ²¹ + ts i ²²	guan1279	1405	NAME	469	
1664	Guangzhou-Liu-2007-201-84-1	Guangzhou	Liu-2007-201-84	n a ³³	guan1279	78	THAT	261	
1667	Guangzhou-Liu-2007-201-86-1	Guangzhou	Liu-2007-201-86	n a m ²¹ + l j ɐ n ²¹	guan1279	1554	MAN	471	
1668	Guangzhou-Liu-2007-201-86-1	Guangzhou	Liu-2007-201-86	n a m ²¹ + l j ɐ n ²¹	guan1279	1554	MAN	38	
1669	Guangzhou-Liu-2007-201-87-1	Guangzhou	Liu-2007-201-87	n ei ²³	guan1279	1215	THOU	739	
1671	Guangzhou-Liu-2007-201-89-1	Guangzhou	Liu-2007-201-89	n j u ²³	guan1279	937	BIRD	745	
1673	Guangzhou-Liu-2007-201-90-1	Guangzhou	Liu-2007-201-90	n øy ²³ + j ɐ n ²¹	guan1279	962	WOMAN	39	
1674	Guangzhou-Liu-2007-201-90-1	Guangzhou	Liu-2007-201-90	n øy ²³ + j ɐ n ²¹	guan1279	962	WOMAN	38	
1678	Guangzhou-Liu-2007-201-93-1	Guangzhou	Liu-2007-201-93	pʰ ei ²¹ + f u ⁵³	guan1279	763	SKIN	16	
1679	Guangzhou-Liu-2007-201-93-1	Guangzhou	Liu-2007-201-93	pʰ ei ²¹ + f u ⁵³	guan1279	763	SKIN	17	
1685	Guangzhou-Liu-2007-201-97-1	Guangzhou	Liu-2007-201-97	tsʰ y n ²¹ + p ou ²²	guan1279	98	ALL	54	
1686	Guangzhou-Liu-2007-201-97-1	Guangzhou	Liu-2007-201-97	tsʰ y n ²¹ + p ou ²²	guan1279	98	ALL	55	
1688	Guangzhou-Liu-2007-201-99-1	Guangzhou	Liu-2007-201-99	j ɐ n ²¹	guan1279	683	PERSON	38	
1689	Guilin-Liu-2007-201-1-1	Guilin	Liu-2007-201-1	p j a̠ ²²	guil1241	1335	WHITE	71	
1690	Guilin-Liu-2007-201-10-1	Guilin	Liu-2007-201-10	ts ɑ ŋ ²²	guil1241	1203	LONG	112	
1695	Guilin-Liu-2007-201-103-1	Guilin	Liu-2007-201-103	l ai ²³ + f ɑ ŋ ²²	guil1241	1402	BREAST	128	
1696	Guilin-Liu-2007-201-103-1	Guilin	Liu-2007-201-103	l ai ²³ + f ɑ ŋ ²²	guil1241	1402	BREAST	127	
1700	Guilin-Liu-2007-201-106-1	Guilin	Liu-2007-201-106	s a̠ ⁵⁵	guil1241	1417	KILL	135	
1701	Guilin-Liu-2007-201-107-1	Guilin	Liu-2007-201-107	s ɑ ⁴² + ts e ²³	guil1241	671	SAND	138	
1702	Guilin-Liu-2007-201-107-1	Guilin	Liu-2007-201-107	s ɑ ⁴² + ts e ²³	guil1241	671	SAND	19	
1703	Guilin-Liu-2007-201-108-1	Guilin	Liu-2007-201-108	s ã ⁴²	guil1241	639	MOUNTAIN	139	
1704	Guilin-Liu-2007-201-109-1	Guilin	Liu-2007-201-109	s ɑu ⁴²	guil1241	2102	BURN	140	
1708	Guilin-Liu-2007-201-111-1	Guilin	Liu-2007-201-111	ɕ j e ²² + t ai ²²	guil1241	1205	TONGUE	143	
1709	Guilin-Liu-2007-201-111-1	Guilin	Liu-2007-201-111	ɕ j e ²² + t ai ²²	guil1241	1205	TONGUE	319	
1713	Guilin-Liu-2007-201-114-1	Guilin	Liu-2007-201-114	s ɤ ⁵⁵	guil1241	1392	LOUSE	155	
1715	Guilin-Liu-2007-201-116-1	Guilin	Liu-2007-201-116	s ɤ n ²² + m a̠ ²²	guil1241	1236	WHAT	166	
1716	Guilin-Liu-2007-201-116-1	Guilin	Liu-2007-201-116	s ɤ n ²² + m a̠ ²²	guil1241	1236	WHAT	167	
1717	Guilin-Liu-2007-201-117-1	Guilin	Liu-2007-201-117	s ei ²² + t ai ²²	guil1241	857	STONE	180	
1718	Guilin-Liu-2007-201-117-1	Guilin	Liu-2007-201-117	s ei ²² + t ai ²²	guil1241	857	STONE	319	
1719	Guilin-Liu-2007-201-118-1	Guilin	Liu-2007-201-118	s ou ²³	guil1241	1277	HAND	182	
1720	Guilin-Liu-2007-201-119-1	Guilin	Liu-2007-201-119	ɕ y ²¹	guil1241	906	TREE	134	
1722	Guilin-Liu-2007-201-120-1	Guilin	Liu-2007-201-120	ɕ y ²¹ + p i ²²	guil1241	1204	BARK	134	
1723	Guilin-Liu-2007-201-120-1	Guilin	Liu-2007-201-120	ɕ y ²¹ + p i ²²	guil1241	1204	BARK	16	
1726	Guilin-Liu-2007-201-122-1	Guilin	Liu-2007-201-122	l a̠ ²³ + k w o ³³	guil1241	1235	WHO	188	
1727	Guilin-Liu-2007-201-122-1	Guilin	Liu-2007-201-122	l a̠ ²³ + k w o ³³	guil1241	1235	WHO	56	
1728	Guilin-Liu-2007-201-123-1	Guilin	Liu-2007-201-123	s w ei ²³	guil1241	948	WATER	194	
1731	Guilin-Liu-2007-201-125-1	Guilin	Liu-2007-201-125	s w ei ²¹	guil1241	1585	SLEEP	196	
1733	Guilin-Liu-2007-201-127-1	Guilin	Liu-2007-201-127	k ɑ ŋ ²³	guil1241	1458	SAY	210	
1736	Guilin-Liu-2007-201-129-1	Guilin	Liu-2007-201-129	s ɿ ²³	guil1241	1494	DIE	222	
1744	Guilin-Liu-2007-201-133-1	Guilin	Liu-2007-201-133	l j e ⁵⁵ + t ai ²²	guil1241	1343	SUN	241	
1745	Guilin-Liu-2007-201-133-1	Guilin	Liu-2007-201-133	l j e ⁵⁵ + t ai ²²	guil1241	1343	SUN	319	
1746	Guilin-Liu-2007-201-134-1	Guilin	Liu-2007-201-134	tʰ ɑ ŋ ²³	guil1241	1411	LIE (REST)	244	
1750	Guilin-Liu-2007-201-137-1	Guilin	Liu-2007-201-137	tʰ ei ⁴² + tɕ j ã ²⁵	guil1241	1408	HEAR	252	
1751	Guilin-Liu-2007-201-137-1	Guilin	Liu-2007-201-137	tʰ ei ⁴² + tɕ j ã ²⁵	guil1241	1408	HEAR	253	
1752	Guilin-Liu-2007-201-138-1	Guilin	Liu-2007-201-138	t ai ²²	guil1241	1256	HEAD	79	
1755	Guilin-Liu-2007-201-14-1	Guilin	Liu-2007-201-14	tɕʰ i ⁵⁵	guil1241	1336	EAT	547	
1756	Guilin-Liu-2007-201-140-1	Guilin	Liu-2007-201-140	tʰ u ²³ + t i ²¹	guil1241	1228	EARTH (SOIL)	264	
1757	Guilin-Liu-2007-201-140-1	Guilin	Liu-2007-201-140	tʰ u ²³ + t i ²¹	guil1241	1228	EARTH (SOIL)	265	
1765	Guilin-Liu-2007-201-146-1	Guilin	Liu-2007-201-146	j a̠ ²¹ + x a̠ ²²	guil1241	1233	NIGHT	300	
1766	Guilin-Liu-2007-201-146-1	Guilin	Liu-2007-201-146	j a̠ ²¹ + x a̠ ²²	guil1241	1233	NIGHT	58	
1767	Guilin-Liu-2007-201-147-1	Guilin	Liu-2007-201-147	w ei ²³ + p a̠ ⁴²	guil1241	1220	TAIL	308	
1768	Guilin-Liu-2007-201-147-1	Guilin	Liu-2007-201-147	w ei ²³ + p a̠ ⁴²	guil1241	1220	TAIL	309	
1770	Guilin-Liu-2007-201-149-1	Guilin	Liu-2007-201-149	w o ²³	guil1241	1209	I	313	
1774	Guilin-Liu-2007-201-150-1	Guilin	Liu-2007-201-150	w o ²³ + t e ²³ + l ei ⁴² + k ɤ ²¹	guil1241	1212	WE	313	
1775	Guilin-Liu-2007-201-150-1	Guilin	Liu-2007-201-150	w o ²³ + t e ²³ + l ei ⁴² + k ɤ ²¹	guil1241	1212	WE	511	
1776	Guilin-Liu-2007-201-150-1	Guilin	Liu-2007-201-150	w o ²³ + t e ²³ + l ei ⁴² + k ɤ ²¹	guil1241	1212	WE	8	
1777	Guilin-Liu-2007-201-150-1	Guilin	Liu-2007-201-150	w o ²³ + t e ²³ + l ei ⁴² + k ɤ ²¹	guil1241	1212	WE	56	
1781	Guilin-Liu-2007-201-153-1	Guilin	Liu-2007-201-153	ɕ y ⁵⁵ + t ai ²²	guil1241	1371	KNEE	333	
1782	Guilin-Liu-2007-201-153-1	Guilin	Liu-2007-201-153	ɕ y ⁵⁵ + t ai ²²	guil1241	1371	KNEE	319	
1785	Guilin-Liu-2007-201-156-1	Guilin	Liu-2007-201-156	ɕ i ²⁴	guil1241	1246	SMALL	348	
1787	Guilin-Liu-2007-201-158-1	Guilin	Liu-2007-201-158	ɕ i ŋ ⁴²	guil1241	1223	HEART	352	
1788	Guilin-Liu-2007-201-158-2	Guilin	Liu-2007-201-158	ɕ i ŋ ⁴² + ts ɑ ŋ ²¹	guil1241	1223	HEART	352	
1789	Guilin-Liu-2007-201-158-2	Guilin	Liu-2007-201-158	ɕ i ŋ ⁴² + ts ɑ ŋ ²¹	guil1241	1223	HEART	353	
1790	Guilin-Liu-2007-201-159-1	Guilin	Liu-2007-201-159	ɕ i ŋ ⁴²	guil1241	1231	NEW	355	
1792	Guilin-Liu-2007-201-160-1	Guilin	Liu-2007-201-160	s ei ⁴² + ts e ²³	guil1241	1430	STAR	356	
1793	Guilin-Liu-2007-201-160-1	Guilin	Liu-2007-201-160	s ei ⁴² + ts e ²³	guil1241	1430	STAR	19	
1795	Guilin-Liu-2007-201-162-1	Guilin	Liu-2007-201-162	ɕ ɥ e ⁵⁵	guil1241	946	BLOOD	359	
1797	Guilin-Liu-2007-201-164-1	Guilin	Liu-2007-201-164	ŋ a̠ ²² + tɕʰ i ²³	guil1241	1380	TOOTH	363	
1798	Guilin-Liu-2007-201-164-1	Guilin	Liu-2007-201-164	ŋ a̠ ²² + tɕʰ i ²³	guil1241	1380	TOOTH	364	
1799	Guilin-Liu-2007-201-165-1	Guilin	Liu-2007-201-165	j ã ⁴²	guil1241	778	SMOKE (EXHAUST)	366	
1801	Guilin-Liu-2007-201-167-1	Guilin	Liu-2007-201-167	ŋ ã ²³ + ts ei ⁴²	guil1241	1248	EYE	369	
1802	Guilin-Liu-2007-201-167-1	Guilin	Liu-2007-201-167	ŋ ã ²³ + ts ei ⁴²	guil1241	1248	EYE	370	
1803	Guilin-Liu-2007-201-168-1	Guilin	Liu-2007-201-168	ŋ ɑu ²³	guil1241	1403	BITE	377	
1804	Guilin-Liu-2007-201-169-1	Guilin	Liu-2007-201-169	l j e ⁵⁵ + t e ²³	guil1241	628	LEAF	380	
1805	Guilin-Liu-2007-201-169-1	Guilin	Liu-2007-201-169	l j e ⁵⁵ + t e ²³	guil1241	628	LEAF	19	
1807	Guilin-Liu-2007-201-170-1	Guilin	Liu-2007-201-170	i ⁵⁵	guil1241	1493	ONE	381	
1810	Guilin-Liu-2007-201-172-1	Guilin	Liu-2007-201-172	j ou ²² + s w ei ²³	guil1241	1439	SWIM	387	
1811	Guilin-Liu-2007-201-172-1	Guilin	Liu-2007-201-172	j ou ²² + s w ei ²³	guil1241	1439	SWIM	194	
1814	Guilin-Liu-2007-201-174-1	Guilin	Liu-2007-201-174	ŋ̍ t ²³ + s ɿ ⁰ + t e ³³	guil1241	227	FISH	755	
1815	Guilin-Liu-2007-201-174-1	Guilin	Liu-2007-201-174	ŋ̍ t ²³ + s ɿ ⁰ + t e ³³	guil1241	227	FISH	756	
1816	Guilin-Liu-2007-201-174-1	Guilin	Liu-2007-201-174	ŋ̍ t ²³ + s ɿ ⁰ + t e ³³	guil1241	227	FISH	757	
1817	Guilin-Liu-2007-201-175-1	Guilin	Liu-2007-201-175	m ɑu ²²	guil1241	1201	FEATHER	263	
1819	Guilin-Liu-2007-201-177-1	Guilin	Liu-2007-201-177	ɥ ã ²²	guil1241	1395	ROUND	406	
1821	Guilin-Liu-2007-201-179-1	Guilin	Liu-2007-201-179	l ɥ e ⁵⁵ + l j ɑ ŋ ²¹	guil1241	1313	MOON	410	
1822	Guilin-Liu-2007-201-179-1	Guilin	Liu-2007-201-179	l ɥ e ⁵⁵ + l j ɑ ŋ ²¹	guil1241	1313	MOON	411	
1824	Guilin-Liu-2007-201-180-1	Guilin	Liu-2007-201-180	y ŋ ²²	guil1241	1489	CLOUD	414	
1831	Guilin-Liu-2007-201-185-1	Guilin	Liu-2007-201-185	ts ã ²¹	guil1241	1442	STAND	457	
1834	Guilin-Liu-2007-201-187-1	Guilin	Liu-2007-201-187	i ²⁵ + k w o ⁵⁵	guil1241	1214	THIS	763	
1835	Guilin-Liu-2007-201-187-1	Guilin	Liu-2007-201-187	i ²⁵ + k w o ⁵⁵	guil1241	1214	THIS	56	
1840	Guilin-Liu-2007-201-189-1	Guilin	Liu-2007-201-189	ɕ j ɑu ²³ + t j a̠ ⁵⁵	guil1241	1410	KNOW (SOMETHING)	497	
1841	Guilin-Liu-2007-201-189-1	Guilin	Liu-2007-201-189	ɕ j ɑu ²³ + t j a̠ ⁵⁵	guil1241	1410	KNOW (SOMETHING)	256	
1843	Guilin-Liu-2007-201-190-1	Guilin	Liu-2007-201-190	p ã ²³ + j ou ²²	guil1241	323	FAT (ORGANIC SUBSTANCE)	509	
1844	Guilin-Liu-2007-201-190-1	Guilin	Liu-2007-201-190	p ã ²³ + j ou ²²	guil1241	323	FAT (ORGANIC SUBSTANCE)	506	
1847	Guilin-Liu-2007-201-193-1	Guilin	Liu-2007-201-193	ts w ɤ ŋ ²³ + ts e ²³	guil1241	714	SEED	515	
1848	Guilin-Liu-2007-201-193-1	Guilin	Liu-2007-201-193	ts w ɤ ŋ ²³ + ts e ²³	guil1241	714	SEED	19	
1851	Guilin-Liu-2007-201-196-1	Guilin	Liu-2007-201-196	ts ɑu ²³ + ts e ²³	guil1241	72	CLAW	526	
1852	Guilin-Liu-2007-201-196-1	Guilin	Liu-2007-201-196	ts ɑu ²³ + ts e ²³	guil1241	72	CLAW	19	
1854	Guilin-Liu-2007-201-198-1	Guilin	Liu-2007-201-198	x ei ²²	guil1241	1443	WALK	532	
1855	Guilin-Liu-2007-201-199-1	Guilin	Liu-2007-201-199	ts w ei ²³	guil1241	674	MOUTH	147	
1861	Guilin-Liu-2007-201-201-1	Guilin	Liu-2007-201-201	ts w o ²³	guil1241	1416	SIT	536	
1864	Guilin-Liu-2007-201-22-1	Guilin	Liu-2007-201-22	t ai ²¹	guil1241	1202	BIG	34	
1869	Guilin-Liu-2007-201-26-1	Guilin	Liu-2007-201-26	t u ²³ + ts e ²³	guil1241	1251	BELLY	278	
1870	Guilin-Liu-2007-201-26-1	Guilin	Liu-2007-201-26	t u ²³ + ts e ²³	guil1241	1251	BELLY	19	
1873	Guilin-Liu-2007-201-29-1	Guilin	Liu-2007-201-29	t w o ⁴²	guil1241	1198	MANY	595	
1874	Guilin-Liu-2007-201-3-1	Guilin	Liu-2007-201-3	p i ²² + kʰ ɤ n ²³	guil1241	1221	NOSE	77	
